"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,1~4명,1~4명,5~9명,5~9명,10~19명,10~19명,20~49명,20~49명,50~99명,50~99명,100~299명,100~299명,300~499명,300~499명,500~999명,500~999명,1000명 이상,1000명 이상
"동별(1)",동별(2),동별(3),사업체수,사업체수,종사자수,종사자수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수
"동별(1)",동별(2),동별(3),소계,여성대표자,소계,남,여,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계
"합계",노원구,상계10동,818,309,2515,1467,1048,751,935,36,213,18,257,7,188,4,299,1,280,1,343,-,-,-,-
"합계",노원구,상계3.4동,1849,638,4821,2781,2040,1739,2202,64,421,29,412,7,214,5,348,3,542,2,682,-,-,-,-
"합계",노원구,상계6.7동,2685,1096,18222,6456,11766,2145,3164,277,1755,128,1715,86,2625,37,2469,8,1315,1,452,-,-,3,4727
"합계",노원구,중계2.3동,2047,863,5777,2548,3229,1841,2475,121,759,48,609,22,699,11,721,4,514,-,-,-,-,-,-
"합계",노원구,공릉1동,3992,1468,14564,7084,7480,3437,5012,338,2137,120,1568,67,2051,19,1348,9,1324,1,420,1,704,-,-
"합계",은평구,녹번동,3045,1126,13682,6829,6853,2665,3824,221,1397,83,1069,51,1463,14,1022,8,1263,2,806,-,-,1,2838
"합계",은평구,불광1동,2408,998,7000,2877,4123,2187,2985,131,822,57,767,19,662,9,621,4,555,-,-,1,588,-,-
"합계",은평구,갈현1동,2038,832,5306,2262,3044,1816,2607,151,951,47,625,20,571,3,236,-,-,1,316,-,-,-,-
"합계",은평구,갈현2동,2344,943,6776,2905,3871,2127,2974,136,862,45,612,16,454,15,1066,4,487,1,321,-,-,-,-
"합계",은평구,구산동,1996,729,6219,2713,3506,1833,2249,88,554,34,458,21,666,13,967,6,897,1,428,-,-,-,-
"합계",은평구,대조동,3363,1521,7968,3400,4568,3074,4274,175,1119,78,1013,25,745,9,609,2,208,-,-,-,-,-,-
"합계",은평구,응암1동,2605,1073,8853,4270,4583,2236,3269,232,1477,78,1015,41,1174,12,820,5,774,1,324,-,-,-,-
"합계",은평구,응암2동,1284,565,3096,1432,1664,1187,1541,60,383,23,324,10,283,2,131,1,103,1,331,-,-,-,-
"합계",은평구,신사1동,1986,770,5162,2739,2423,1796,2400,109,712,53,669,18,511,8,522,2,348,-,-,-,-,-,-
"합계",은평구,신사2동,2060,496,4261,2528,1733,1959,2274,51,320,25,344,13,363,9,591,3,369,-,-,-,-,-,-
"합계",은평구,증산동,1345,522,4363,2455,1908,1186,1680,100,648,28,373,23,645,3,196,5,821,-,-,-,-,-,-
"합계",은평구,수색동,791,299,2760,1772,988,720,991,30,196,23,273,11,354,3,240,4,706,-,-,-,-,-,-
"합계",은평구,진관동,3137,1371,13270,5815,7455,2686,3834,277,1779,112,1391,30,934,18,1265,13,2146,-,-,-,-,1,1921
"합계",은평구,불광2동,1924,818,4933,2217,2716,1762,2337,97,607,38,500,15,479,11,723,1,287,-,-,-,-,-,-
"합계",은평구,응암3동,2467,975,6002,2851,3151,2269,3151,130,799,39,525,20,589,6,464,3,474,-,-,-,-,-,-
"합계",은평구,역촌동,3716,1408,9380,4704,4676,3368,4593,226,1401,80,1070,30,1004,9,605,2,300,1,407,-,-,-,-
"합계",서대문구,천연동,1131,471,3259,1621,1638,1030,1509,59,370,21,279,14,441,5,360,2,300,-,-,-,-,-,-
"합계",서대문구,홍제1동,1548,640,5601,2928,2673,1348,2009,124,787,51,652,13,378,7,519,3,465,2,791,-,-,-,-
"합계",서대문구,홍제3동,1383,585,3882,1663,2219,1256,1813,80,504,31,400,7,186,6,385,2,255,1,339,-,-,-,-
"합계",서대문구,홍제2동,829,366,2259,1036,1223,747,1032,53,322,20,258,6,157,1,92,2,398,-,-,-,-,-,-
"합계",서대문구,홍은1동,1479,584,3187,1545,1642,1367,1830,70,445,29,365,9,288,4,259,-,-,-,-,-,-,-,-
"합계",서대문구,홍은2동,2077,724,6630,3640,2990,1907,2602,101,640,34,447,18,546,10,670,6,901,-,-,1,824,-,-
"합계",서대문구,남가좌1동,954,455,2718,1019,1699,830,1217,82,496,30,404,7,181,4,290,1,130,-,-,-,-,-,-
"합계",서대문구,남가좌2동,2044,839,5698,2775,2923,1853,2481,139,880,36,473,10,329,4,294,1,137,-,-,-,-,1,1104
"합계",서대문구,북가좌1동,1490,441,3745,2221,1524,1355,1606,81,499,27,359,18,477,6,478,3,326,-,-,-,-,-,-
"합계",서대문구,북가좌2동,2743,882,6468,3533,2935,2522,3284,144,882,53,689,17,478,2,144,4,573,1,418,-,-,-,-
"합계",서대문구,충현동,2995,902,23946,14380,9566,2527,3580,197,1238,106,1449,91,2784,28,1911,34,5219,7,2835,3,1568,2,3362
"합계",서대문구,북아현동,1154,503,2656,1238,1418,1063,1451,58,356,24,305,4,151,5,393,-,-,-,-,-,-,-,-
"합계",서대문구,신촌동,5275,2045,34964,14502,20462,4406,6775,546,3494,206,2730,75,2373,27,1798,6,938,3,1195,2,1847,4,13814
"합계",서대문구,연희동,3420,1350,13243,6696,6547,2985,4349,272,1760,98,1302,45,1520,9,602,8,1325,2,730,-,-,1,1655
"합계",마포구,용강동,4088,1215,23581,13655,9926,3370,5083,423,2662,156,2085,84,2408,29,1950,17,2868,4,1385,4,2614,1,2526
"합계",마포구,대흥동,1968,779,9808,4736,5072,1588,2483,214,1374,96,1309,55,1772,11,782,3,321,-,-,-,-,1,1767
"합계",마포구,염리동,1106,442,5256,2540,2716,932,1351,100,628,35,457,24,717,7,489,7,1232,1,382,-,-,-,-
"합계",마포구,신수동,2337,813,7126,3940,3186,2111,2933,125,792,52,712,35,1083,9,649,4,651,1,306,-,-,-,-
"합계",마포구,서교동,13024,4478,61160,30611,30549,10208,16488,1651,10463,734,9577,311,8833,79,5642,35,5991,3,1132,1,558,2,2476
"합계",마포구,합정동,4019,1377,13457,6885,6572,3464,4880,328,2055,143,1854,59,1734,18,1287,5,913,2,734,-,-,-,-
"합계",마포구,망원1동,2837,1055,6549,3603,2946,2593,3496,169,1051,50,645,18,592,4,270,3,495,-,-,-,-,-,-
"합계",마포구,망원2동,2043,795,4844,2593,2251,1853,2673,133,834,38,496,12,343,6,398,1,100,-,-,-,-,-,-
"합계",마포구,연남동,3103,1258,8438,4502,3936,2721,4122,266,1620,74,911,34,1017,7,458,-,-,1,310,-,-,-,-
"합계",마포구,성산1동,2506,813,11135,7138,3997,2091,3054,234,1497,92,1162,65,1946,15,957,5,766,3,971,1,782,-,-
"합계",마포구,성산2동,3376,1131,13659,6984,6675,3092,4149,181,1151,53,708,24,694,13,863,10,1554,-,-,1,861,2,3679
"합계",마포구,상암동,4109,1345,51381,29764,21617,2916,4900,552,3522,264,3455,199,5749,91,6406,59,9801,16,6149,8,5969,4,5430
"합계",마포구,도화동,3142,1076,17730,10111,7619,2612,4198,284,1826,120,1648,76,2334,27,1955,17,2696,3,1121,3,1952,-,-
"합계",마포구,서강동,2846,1084,10812,5883,4929,2513,3601,191,1240,87,1157,33,996,13,968,7,1161,1,378,-,-,1,1311
"합계",마포구,공덕동,3861,1334,21353,12529,8824,3401,5385,273,1757,104,1375,40,1136,16,1050,21,3492,2,713,3,2216,1,4229
"합계",마포구,아현동,2417,870,13499,7348,6151,1974,3135,248,1614,113,1472,47,1386,17,1145,12,2149,5,2028,1,570,-,-
"합계",양천구,목1동,3862,1580,23811,11833,11978,2888,5029,563,3633,247,3182,110,3321,28,2101,19,3259,5,1808,2,1478,-,-
"합계",양천구,목2동,1985,766,5297,2773,2524,1791,2436,122,774,44,579,18,565,7,479,3,464,-,-,-,-,-,-
"합계",양천구,목3동,1931,812,5170,2462,2708,1739,2398,119,769,43,549,22,600,5,327,3,527,-,-,-,-,-,-
"합계",양천구,목4동,1997,836,4562,2228,2334,1830,2558,112,705,28,381,23,635,3,175,1,108,-,-,-,-,-,-
"합계",양천구,신월1동,2238,847,5875,3382,2493,2039,2963,129,825,40,527,23,638,4,270,2,314,1,338,-,-,-,-
"합계",양천구,신월2동,1622,544,4847,3006,1841,1479,2102,86,560,37,493,11,306,6,445,1,130,2,811,-,-,-,-
"합계",양천구,신월3동,1462,408,5259,2963,2296,1287,1708,95,583,37,468,23,703,17,1236,3,561,-,-,-,-,-,-
"합계",양천구,신월4동,1605,511,3977,2219,1758,1461,1943,87,543,36,459,16,489,3,255,2,288,-,-,-,-,-,-
"합계",양천구,신월5동,1316,455,4437,2654,1783,1163,1643,107,675,27,367,11,305,5,398,2,345,-,-,1,704,-,-
"합계",양천구,신월6동,2061,415,3735,2431,1304,1961,2219,52,340,30,387,11,311,7,478,-,-,-,-,-,-,-,-
"합계",양천구,신월7동,1777,581,5684,3736,1948,1637,2275,82,513,29,426,17,470,4,249,7,1208,-,-,1,543,-,-
"합계",양천구,신정1동,1582,700,6150,3229,2921,1413,2055,98,615,39,471,18,512,8,561,3,375,2,944,1,617,-,-
"합계",양천구,신정2동,1560,656,4330,1904,2426,1375,2011,118,758,41,550,22,650,3,225,1,136,-,-,-,-,-,-
"합계",양천구,신정3동,3433,1050,10739,6290,4449,3115,4076,181,1150,62,828,48,1432,20,1398,5,1066,2,789,-,-,-,-
"합계",양천구,신정6동,1044,479,6577,2850,3727,872,1354,91,569,42,546,24,695,6,381,7,1225,1,405,-,-,1,1402
"합계",양천구,신정7동,1555,602,5264,2756,2508,1386,1956,99,639,41,524,18,551,7,473,3,642,1,479,-,-,-,-
"합계",양천구,목5동,2306,1084,10260,4101,6159,1957,2741,184,1162,102,1350,42,1207,13,928,7,1033,-,-,-,-,1,1839
"합계",양천구,신정4동,4593,1713,17802,9405,8397,3997,5856,370,2366,120,1568,76,2272,16,1046,8,1562,2,615,4,2517,-,-
"합계",강서구,염창동,3097,1069,16227,9655,6572,2466,3595,339,2207,178,2338,76,2255,25,1813,8,1555,4,1515,1,949,-,-
"합계",강서구,등촌1동,2720,915,17753,10336,7417,2182,3378,293,1883,133,1695,73,2129,15,1088,17,2784,5,1827,-,-,2,2969
"합계",강서구,등촌2동,1211,425,3972,2160,1812,1100,1479,51,331,26,343,20,598,10,716,4,505,-,-,-,-,-,-
"합계",강서구,등촌3동,3261,1184,20336,9456,10880,2653,4034,293,1903,158,2132,94,2845,43,2954,13,2236,2,662,4,2454,1,1116
"합계",강서구,화곡본동,2177,809,4919,2360,2559,2026,2861,87,538,41,521,17,483,5,363,1,153,-,-,-,-,-,-
"합계",강서구,화곡2동,1283,449,2827,1483,1344,1192,1630,60,398,21,279,8,248,-,-,2,272,-,-,-,-,-,-
"합계",강서구,화곡3동,1690,692,4397,2157,2240,1506,2363,128,798,38,516,14,416,3,202,1,102,-,-,-,-,-,-
"합계",강서구,화곡4동,1928,711,4315,2233,2082,1782,2432,88,542,39,517,14,418,4,276,1,130,-,-,-,-,-,-
"합계",강서구,화곡6동,2456,875,12040,7019,5021,2100,3043,212,1349,74,948,43,1301,16,1137,6,1148,3,1371,1,527,1,1216
"합계",강서구,화곡8동,1748,727,4385,1983,2402,1601,2341,99,624,29,377,14,366,2,107,3,570,-,-,-,-,-,-
"합계",강서구,가양1동,9982,2898,70656,46720,23936,7777,12822,1365,8678,477,6274,226,6673,72,4913,44,7330,7,2770,7,4993,7,16203
"합계",강서구,가양2동,914,310,3352,1520,1832,775,1095,76,474,35,453,19,562,7,484,2,284,-,-,-,-,-,-
"합계",강서구,가양3동,1252,283,7941,4770,3171,913,1354,171,1107,97,1283,50,1431,14,1063,5,794,2,909,-,-,-,-
"합계",강서구,발산1동,6786,2277,32771,17722,15049,5486,8638,794,5090,294,3834,137,3976,47,3279,22,3406,2,694,3,2097,1,1757
"합계",강서구,공항동,2838,939,34394,17242,17152,2393,3441,245,1578,108,1427,54,1660,22,1459,7,1217,4,1526,-,-,5,22086
"합계",강서구,방화1동,3658,1373,11304,5756,5548,3245,4734,262,1655,92,1225,34,1036,17,1194,7,1029,1,431,-,-,-,-
"합계",강서구,방화2동,3860,934,16238,10384,5854,3498,4504,199,1255,78,1032,58,1804,13,939,8,1258,2,720,2,1198,2,3528
"합계",강서구,방화3동,1287,415,4689,2584,2105,1150,1537,70,465,35,456,20,629,7,442,3,412,2,748,-,-,-,-
"합계",강서구,화곡1동,4150,1573,10810,5590,5220,3692,5279,302,1909,101,1284,39,1109,12,726,4,503,-,-,-,-,-,-
"합계",강서구,우장산동,2508,1029,7147,3348,3799,2235,2976,170,1084,64,882,23,648,11,825,5,732,-,-,-,-,-,-
"합계",구로구,신도림동,3711,1268,15112,7839,7273,3140,5096,366,2346,121,1565,52,1432,19,1377,11,1825,-,-,2,1471,-,-
"합계",구로구,구로1동,1158,437,3235,1642,1593,1009,1362,105,648,29,373,10,264,2,164,3,424,-,-,-,-,-,-
"합계",구로구,구로3동,10885,2685,94712,59185,35527,7710,12314,1418,9297,841,11187,610,18038,185,12943,92,14644,16,6129,11,7644,2,2516
"합계",구로구,구로4동,2393,1079,6469,3264,3205,2180,3139,146,899,45,607,15,404,4,247,2,289,-,-,1,884,-,-
"합계",구로구,구로5동,5596,1553,28055,15752,12303,4894,6982,408,2625,127,1696,100,3042,36,2402,21,3758,8,3038,-,-,2,4512
"합계",구로구,고척1동,3188,973,10326,5823,4503,2812,4103,253,1585,71,947,32,918,10,699,7,935,3,1139,-,-,-,-
"합계",구로구,고척2동,2416,780,5276,2897,2379,2241,2977,110,708,42,521,14,371,8,539,1,160,-,-,-,-,-,-
"합계",구로구,개봉2동,1789,671,3901,1803,2098,1637,2158,114,743,26,362,8,245,3,189,1,204,-,-,-,-,-,-
"합계",구로구,개봉3동,1428,545,8477,4915,3562,1310,1712,67,425,24,307,18,472,6,422,2,294,-,-,-,-,1,4845
"합계",구로구,오류1동,1733,654,5168,2616,2552,1562,2156,98,638,50,665,13,377,5,353,5,979,-,-,-,-,-,-
"합계",구로구,수궁동,1801,573,6447,3783,2664,1579,2255,120,790,55,666,26,882,17,1265,4,589,-,-,-,-,-,-
"합계",구로구,가리봉동,1189,524,4248,2351,1897,1113,1467,49,309,9,118,9,246,3,200,5,775,-,-,-,-,1,1133
"합계",구로구,구로2동,9656,2167,31811,19132,12679,8570,14527,807,4945,188,2373,63,1831,16,1093,8,1392,2,720,-,-,2,4930
"합계",구로구,개봉1동,2540,992,6162,2956,3206,2317,3152,148,949,45,544,21,619,5,367,4,531,-,-,-,-,-,-
"합계",구로구,오류2동,2420,903,8474,4778,3696,2169,2868,139,875,53,702,34,987,16,1060,7,1143,2,839,-,-,-,-
"합계",구로구,항동,888,357,2816,1331,1485,785,1036,61,383,26,348,10,267,4,287,1,105,1,390,-,-,-,-
"합계",금천구,가산동,25043,6088,182376,117098,65278,17832,29965,3664,23812,1972,25985,1100,31970,284,19203,150,23476,22,8221,11,7476,8,12268
"합계",금천구,독산1동,5608,1799,24752,14667,10085,4498,6790,665,4234,259,3501,122,3535,43,3097,20,3164,1,431,-,-,-,-
"합계",금천구,독산2동,1531,562,4184,2337,1847,1398,1931,92,578,26,318,8,225,5,399,1,156,-,-,1,577,-,-
"합계",금천구,독산3동,2677,991,6887,3462,3425,2438,3482,162,1034,42,543,19,532,13,908,3,388,-,-,-,-,-,-
"합계",금천구,독산4동,1385,530,3457,1886,1571,1267,1877,71,461,31,398,11,367,4,233,1,121,-,-,-,-,-,-
"합계",금천구,시흥1동,4103,1586,15341,7434,7907,3661,5128,257,1644,113,1487,45,1366,18,1296,4,735,2,688,1,665,2,2332
"합계",금천구,시흥2동,1090,397,2778,1323,1455,1007,1306,48,309,20,285,6,149,8,579,1,150,-,-,-,-,-,-
"합계",금천구,시흥3동,3839,744,9592,6720,2872,3489,5776,268,1629,52,673,19,504,7,490,4,520,-,-,-,-,-,-
"합계",금천구,시흥4동,1171,427,2350,1094,1256,1092,1400,56,344,15,190,4,131,4,285,-,-,-,-,-,-,-,-
"합계",금천구,시흥5동,1517,576,3732,1998,1734,1416,1865,67,402,17,210,11,319,5,340,-,-,-,-,1,596,-,-
"합계",영등포구,여의동,15940,4916,192014,114536,77478,12361,18920,1694,10796,946,12353,495,14688,193,13424,152,26087,42,15695,30,19710,27,60341
"합계",영등포구,당산1동,5494,1695,24326,13574,10752,4917,6797,340,2093,119,1512,69,2136,23,1561,17,3108,4,1665,3,2338,2,3116
"합계",영등포구,당산2동,4485,1387,29031,19238,9793,3634,5550,468,2950,207,2678,112,3425,37,2555,18,2909,5,1815,3,1708,1,5441
"합계",영등포구,양평1동,4862,1046,25006,15517,9489,4127,5549,382,2431,181,2340,103,3038,40,2784,22,3614,2,881,3,1667,2,2702
"합계",영등포구,양평2동,3692,1069,23744,14084,9660,2856,4440,451,2891,214,2775,111,3341,32,2191,21,3310,2,794,3,1933,2,2069
"합계",영등포구,신길1동,1492,572,4556,1958,2598,1354,1992,84,518,30,391,18,528,3,210,2,354,-,-,1,563,-,-
"합계",영등포구,신길3동,1274,485,2701,1361,1340,1173,1593,63,410,28,352,7,159,3,187,-,-,-,-,-,-,-,-
"합계",영등포구,신길4동,620,213,1455,683,772,580,707,21,133,7,81,6,177,6,357,-,-,-,-,-,-,-,-
"합계",영등포구,신길5동,721,256,2192,1186,1006,641,925,50,306,15,197,11,321,3,258,1,185,-,-,-,-,-,-
"합계",영등포구,신길6동,1659,712,5235,2401,2834,1459,2141,132,846,42,549,14,423,6,352,6,924,-,-,-,-,-,-
"합계",영등포구,신길7동,996,377,3511,1772,1739,879,1291,74,455,24,327,11,342,4,292,4,804,-,-,-,-,-,-
"합계",영등포구,대림1동,1472,575,4850,2014,2836,1340,1777,83,537,37,461,6,208,4,236,-,-,1,309,-,-,1,1322
"합계",영등포구,대림2동,2049,896,4876,2581,2295,1926,2703,90,582,22,304,4,121,3,177,3,588,1,401,-,-,-,-
"합계",영등포구,대림3동,3310,1048,10073,5778,4295,2982,4175,200,1225,79,1016,28,798,15,1020,4,588,1,451,1,800,-,-
"합계",영등포구,영등포본동,1924,772,6381,3177,3204,1713,2591,127,814,47,622,18,482,14,986,5,886,-,-,-,-,-,-
"합계",영등포구,영등포동,14943,4061,41886,24458,17428,13822,17597,648,4059,265,3433,125,3660,40,2760,32,5278,8,2800,2,1299,1,1000
"합계",영등포구,도림동,1707,566,3580,2050,1530,1571,2121,90,576,31,378,13,360,2,145,-,-,-,-,-,-,-,-
"합계",영등포구,문래동,7922,1983,49600,26805,22795,6429,10188,827,5265,360,4688,185,5548,59,4085,42,6247,9,3549,7,4184,4,5846
"합계",동작구,노량진2동,2011,726,6809,3556,3253,1854,2864,94,595,31,401,23,761,5,354,3,340,-,-,-,-,1,1494
"합계",동작구,상도1동,2616,1004,9396,4792,4604,2297,3344,207,1307,70,853,29,843,8,628,4,613,-,-,-,-,1,1808
"합계",동작구,상도2동,1855,797,5790,2650,3140,1605,2351,167,1059,60,787,14,379,5,325,3,566,1,323,-,-,-,-
"합계",동작구,상도3동,1613,670,3766,1658,2108,1474,2009,87,535,34,439,13,372,3,197,2,214,-,-,-,-,-,-
"합계",동작구,상도4동,1614,589,3516,1686,1830,1510,2048,67,413,19,263,13,390,4,302,1,100,-,-,-,-,-,-
"합계",동작구,사당1동,2463,942,10779,5376,5403,2039,3158,257,1640,83,1087,57,1770,15,1071,11,1655,1,398,-,-,-,-
"합계",동작구,사당3동,1470,574,4960,2672,2288,1302,1827,116,714,33,442,10,270,5,353,2,447,1,335,1,572,-,-
"합계",동작구,사당4동,963,349,2159,1047,1112,888,1259,52,332,16,216,4,130,3,222,-,-,-,-,-,-,-,-
"합계",동작구,사당5동,910,346,2034,1092,942,837,1100,46,301,19,261,5,152,3,220,-,-,-,-,-,-,-,-
"합계",동작구,대방동,2475,975,12300,6686,5614,2070,3031,241,1534,83,1058,44,1316,23,1526,11,1971,1,485,2,1379,-,-
"합계",동작구,신대방1동,1453,583,3806,1984,1822,1325,1787,75,480,33,434,12,345,4,273,4,487,-,-,-,-,-,-
"합계",동작구,신대방2동,1810,662,18775,9874,8901,1464,2207,151,940,93,1252,44,1360,31,2109,18,2791,3,1264,4,2944,2,3908
"합계",동작구,흑석동,2136,943,11037,4739,6298,1897,2783,147,917,61,772,18,512,8,556,2,211,-,-,1,615,2,4671
"합계",동작구,노량진1동,2367,923,7337,3698,3639,2092,3041,163,1055,79,1011,24,721,5,356,2,345,2,808,-,-,-,-
"합계",동작구,사당2동,2159,881,6817,3127,3690,1902,3121,174,1116,56,708,21,672,2,128,3,510,-,-,1,562,-,-
"합계",관악구,보라매동,2025,772,6990,3615,3375,1830,2525,100,630,55,724,20,646,14,966,4,685,2,814,-,-,-,-
"합계",관악구,청림동,729,310,1615,763,852,662,920,48,309,12,155,6,170,1,61,-,-,-,-,-,-,-,-
"합계",관악구,행운동,2060,829,7295,3321,3974,1819,2587,149,949,53,689,22,654,15,1094,1,117,-,-,-,-,1,1205
"합계",관악구,낙성대동,1997,654,8919,4923,3996,1637,2564,224,1381,82,1086,30,953,15,1132,7,1057,2,746,-,-,-,-
"합계",관악구,중앙동,1658,644,6950,4066,2884,1426,2080,144,912,52,681,22,633,10,682,2,223,1,321,-,-,1,1418
"합계",관악구,인헌동,1609,599,4684,2553,2131,1462,2134,86,541,34,446,15,418,8,576,4,569,-,-,-,-,-,-
"합계",관악구,남현동,1442,527,5853,3334,2519,1235,1807,122,764,50,674,20,546,7,461,8,1601,-,-,-,-,-,-
"합계",관악구,서원동,1911,769,8436,4091,4345,1643,2433,175,1115,54,706,23,766,9,551,4,797,1,393,1,596,1,1079
"합계",관악구,신원동,1172,448,2777,1411,1366,1097,1468,51,313,13,162,6,160,3,268,2,406,-,-,-,-,-,-
"합계",관악구,서림동,1644,460,3444,2138,1306,1531,2025,80,499,22,274,4,96,6,444,1,106,-,-,-,-,-,-
"합계",관악구,신사동,2088,732,4914,2655,2259,1895,2642,126,793,41,533,20,539,5,294,1,113,-,-,-,-,-,-
"합계",관악구,신림동,2385,936,6024,3098,2926,2103,3138,195,1229,71,932,13,362,2,146,1,217,-,-,-,-,-,-
"합계",관악구,난향동,734,287,2130,1075,1055,669,887,39,255,13,176,7,176,3,215,3,421,-,-,-,-,-,-
"합계",관악구,조원동,2707,861,7336,4298,3038,2404,3363,202,1268,58,751,33,958,6,418,4,578,-,-,-,-,-,-
"합계",관악구,대학동,2179,753,14916,8388,6528,1867,2700,194,1213,63,785,36,1072,11,724,6,776,1,420,-,-,1,7226
"합계",관악구,은천동,2434,855,7925,4245,3680,2181,3130,152,968,48,629,33,939,13,925,6,1018,1,316,-,-,-,-
"합계",관악구,성현동,1328,459,3238,1602,1636,1231,1636,65,421,14,191,10,273,6,461,2,256,-,-,-,-,-,-
"합계",관악구,청룡동,2742,1023,12505,6631,5874,2362,3471,219,1410,95,1232,39,1092,14,963,10,1570,1,448,1,594,1,1725
"합계",관악구,난곡동,1485,487,3215,1610,1605,1381,1820,68,417,24,318,7,244,5,416,-,-,-,-,-,-,-,-
"합계",관악구,삼성동,1368,460,3064,1433,1631,1297,1628,39,242,11,130,13,403,7,444,1,217,-,-,-,-,-,-
"합계",관악구,미성동,2218,776,6187,3142,3045,1975,2775,156,969,50,665,21,577,15,1031,1,170,-,-,-,-,-,-
"합계",서초구,서초1동,5686,1552,42507,25455,17052,4436,6854,647,4154,331,4318,157,4605,70,4833,29,4392,11,4147,2,1728,3,7476
"합계",서초구,서초2동,8772,2645,71566,43759,27807,7247,10973,764,4893,374,4954,218,6631,88,5939,54,8901,14,5580,5,3570,8,20125
"합계",서초구,서초3동,12046,3054,84922,51882,33040,9265,15208,1479,9484,700,9306,367,10773,127,8992,84,14199,13,5088,6,5104,5,6768
"합계",서초구,서초4동,4302,1415,31706,15601,16105,3107,5513,625,4027,320,4161,166,4974,49,3466,29,4895,3,1177,1,519,2,2974
"합계",서초구,잠원동,3812,1298,20974,12736,8238,3177,5317,357,2264,159,2051,82,2245,19,1306,11,1976,4,1611,2,1430,1,2774
"합계",서초구,반포본동,374,203,1286,598,688,340,456,16,100,7,87,4,94,6,441,1,108,-,-,-,-,-,-
"합계",서초구,반포1동,2593,993,13146,7270,5876,2127,3386,292,1913,103,1363,44,1260,14,1091,11,1783,-,-,1,605,1,1745
"합계",서초구,반포2동,539,268,2333,967,1366,454,624,40,246,29,397,9,312,4,335,3,419,-,-,-,-,-,-
"합계",서초구,반포3동,1392,692,7458,3837,3621,1185,1837,115,746,57,757,24,655,1,73,7,1051,1,455,1,860,1,1024
"합계",서초구,반포4동,4459,2058,30539,14893,15646,3533,6031,502,3217,261,3417,106,3226,28,1841,17,2588,6,2169,5,3481,1,4569
"합계",서초구,방배본동,2459,966,10660,6040,4620,2108,3200,199,1277,76,961,38,1098,24,1555,13,2269,1,300,-,-,-,-
"합계",서초구,방배1동,2468,875,17090,10431,6659,1935,2902,303,1957,127,1692,68,2026,21,1412,8,1477,2,753,2,1365,2,3506
"합계",서초구,방배2동,2784,948,17750,9361,8389,2299,3473,286,1860,102,1371,61,1819,25,1800,4,823,1,356,3,2312,3,3936
"합계",서초구,방배3동,1983,625,13217,8795,4422,1627,2285,181,1154,78,1065,50,1510,26,1822,18,2796,1,476,1,789,1,1320
"합계",서초구,방배4동,3223,1145,14236,7733,6503,2599,4141,353,2282,156,2035,80,2302,25,1718,10,1758,-,-,-,-,-,-
"합계",서초구,양재1동,5646,1705,47376,29642,17734,4303,6803,688,4361,340,4510,192,5826,60,3925,42,7228,12,4653,5,3314,4,6756
"합계",서초구,양재2동,7927,2122,51408,35242,16166,6531,9942,784,4984,353,4617,145,4391,57,4089,37,6291,9,3498,7,4235,4,9361
"합계",서초구,내곡동,1493,502,9802,5842,3960,1250,1890,130,840,54,714,30,821,12,910,12,1731,3,1286,2,1610,-,-
"합계",강남구,신사동,6143,2263,28917,13842,15075,4639,8336,909,5778,377,4935,163,4762,39,2462,15,2287,1,357,-,-,-,-
"합계",강남구,논현1동,8395,2579,48548,26034,22514,6414,10954,1097,7008,496,6498,243,7221,92,6357,47,8088,5,1861,1,561,-,-
"합계",강남구,논현2동,9228,2722,71748,42342,29406,6705,11539,1303,8322,608,7909,388,11399,125,8401,81,13029,7,2533,8,5176,3,3440
"합계",강남구,삼성1동,7353,2178,73562,42206,31356,5371,8895,969,6251,473,6215,312,9298,115,8063,80,13376,18,6383,9,6283,6,8798
"합계",강남구,삼성2동,6267,1867,48407,26711,21696,4930,7897,657,4178,344,4433,219,6527,61,4268,44,7499,8,3138,1,516,3,9951
"합계",강남구,대치1동,1406,622,7459,3372,4087,1097,1773,143,939,103,1351,47,1260,10,669,4,487,1,421,1,559,-,-
"합계",강남구,대치4동,5882,2062,37270,22053,15217,4713,7939,654,4158,275,3654,152,4537,44,3089,35,5547,5,1809,2,1841,2,4696
"합계",강남구,역삼1동,22326,6116,176153,102888,73265,16934,28300,2762,17422,1311,17285,796,23264,295,20189,169,28048,30,12207,19,13597,10,15841
"합계",강남구,역삼2동,6033,1808,45149,25392,19757,4540,7622,733,4680,362,4802,251,7431,83,5747,54,8543,3,1132,6,4032,1,1160
"합계",강남구,도곡1동,2616,854,18547,10389,8158,2090,3245,272,1697,116,1506,88,2616,33,2290,11,1648,2,717,2,1206,2,3622
"합계",강남구,도곡2동,2990,1117,21648,12213,9435,2282,3669,352,2258,193,2507,98,2814,35,2376,22,3543,5,2031,2,1168,1,1282
"합계",강남구,개포1동,279,110,1251,920,331,255,322,14,97,4,60,3,76,1,90,1,231,1,375,-,-,-,-
