"동별(1)",동별(2),동별(3),2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"서울시",은평구,갈현2동,930,1406,413,6533,118
"서울시",은평구,구산동,738,2645,571,6531,58
"서울시",은평구,대조동,1190,2061,159,5134,118
"서울시",은평구,응암1동,607,2762,198,3697,77
"서울시",은평구,응암2동,466,7485,57,1224,31
"서울시",은평구,신사1동,589,2999,476,5291,62
"서울시",은평구,신사2동,1056,2394,383,2690,57
"서울시",은평구,증산동,771,1857,600,1598,38
"서울시",은평구,수색동,280,2192,150,467,25
"서울시",은평구,진관동,257,16634,220,20,15
"서울시",은평구,불광2동,1618,882,483,5920,67
"서울시",은평구,응암3동,1294,925,105,4551,124
"서울시",은평구,역촌동,1488,1782,493,10943,176
"서울시",서대문구,천연동,522,5109,112,306,32
"서울시",서대문구,홍제1동,619,4961,553,1824,65
"서울시",서대문구,홍제3동,881,2469,195,1364,60
"서울시",서대문구,홍제2동,257,4109,58,545,24
"서울시",서대문구,홍은1동,1132,5041,274,808,53
"서울시",서대문구,홍은2동,959,2514,895,4840,59
"서울시",서대문구,남가좌1동,43,5250,186,104,26
"서울시",서대문구,남가좌2동,995,5759,124,2023,78
"서울시",서대문구,북가좌1동,286,4770,192,821,20
"서울시",서대문구,북가좌2동,1197,2016,737,6556,97
"서울시",서대문구,충현동,1350,3197,544,1428,54
"서울시",서대문구,북아현동,702,4099,95,360,42
"서울시",서대문구,신촌동,1114,1565,249,2476,166
"서울시",서대문구,연희동,2543,3273,1247,4455,157
"서울시",마포구,용강동,218,6067,72,899,53
"서울시",마포구,대흥동,1066,1591,6,601,71
"서울시",마포구,염리동,564,1931,24,626,41
"서울시",마포구,신수동,651,5227,171,1387,72
"서울시",마포구,서교동,1361,2420,355,4613,440
"서울시",마포구,합정동,666,1070,282,4164,137
"서울시",마포구,망원1동,920,1492,434,4082,119
"서울시",마포구,망원2동,421,2629,262,3054,101
"서울시",마포구,연남동,1174,881,250,3210,133
"서울시",마포구,성산1동,761,654,474,4681,92
"서울시",마포구,성산2동,462,9927,340,2318,45
"서울시",마포구,상암동,347,8966,40,570,33
"서울시",마포구,도화동,510,6067,38,520,35
"서울시",마포구,서강동,610,5609,178,1973,84
"서울시",마포구,공덕동,1657,7071,203,2839,108
"서울시",마포구,아현동,230,8705,13,106,37
"서울시",양천구,목1동,132,7368,42,197,29
"서울시",양천구,목2동,586,2889,512,6498,67
"서울시",양천구,목3동,555,2243,124,4188,54
"서울시",양천구,목4동,637,2833,282,3680,71
"서울시",양천구,신월1동,1106,1330,445,3320,113
"서울시",양천구,신월2동,273,3882,808,2368,43
"서울시",양천구,신월3동,1147,1167,156,1854,47
"서울시",양천구,신월4동,177,3416,377,2150,25
"서울시",양천구,신월5동,470,1457,388,2355,45
"서울시",양천구,신월6동,54,4413,49,569,14
"서울시",양천구,신월7동,66,3291,187,4937,66
"서울시",양천구,신정1동,287,5440,X,268,46
"서울시",양천구,신정2동,312,5244,78,419,66
"서울시",양천구,신정3동,549,13635,73,1158,25
"서울시",양천구,신정6동,X,7214,X,X,X
"서울시",양천구,신정7동,58,10653,X,125,25
"서울시",양천구,목5동,X,12390,X,X,X
"서울시",양천구,신정4동,1289,1923,521,6296,122
"서울시",강서구,염창동,86,11882,216,1015,49
"서울시",강서구,등촌1동,183,4633,143,1382,43
"서울시",강서구,등촌2동,491,2717,472,3291,38
"서울시",강서구,등촌3동,10,13287,X,211,14
"서울시",강서구,화곡본동,730,1064,630,10103,78
"서울시",강서구,화곡2동,661,338,96,4930,68
"서울시",강서구,화곡3동,478,3463,108,2580,36
"서울시",강서구,화곡4동,831,694,179,5270,79
"서울시",강서구,화곡6동,560,3117,692,3641,75
"서울시",강서구,화곡8동,652,734,329,7273,47
"서울시",강서구,가양1동,84,6733,359,713,32
"서울시",강서구,가양2동,X,7082,X,X,X
"서울시",강서구,가양3동,X,7454,X,X,X
"서울시",강서구,발산1동,242,9143,470,2389,40
"서울시",강서구,공항동,1329,3044,133,3319,63
"서울시",강서구,방화1동,916,10024,144,2499,90
"서울시",강서구,방화2동,1218,3922,196,2086,110
"서울시",강서구,방화3동,117,8921,90,556,14
"서울시",강서구,화곡1동,1240,5986,213,11128,187
"서울시",강서구,우장산동,431,9529,324,3040,71
"서울시",구로구,신도림동,278,10552,106,137,51
"서울시",구로구,구로1동,X,6700,X,112,7
"서울시",구로구,구로3동,175,5481,126,1550,29
"서울시",구로구,구로4동,717,6027,123,1536,80
"서울시",구로구,구로5동,1018,6811,141,676,94
"서울시",구로구,고척1동,530,5556,111,1159,49
"서울시",구로구,고척2동,1212,4499,332,2029,70
"서울시",구로구,개봉2동,432,6526,89,3961,37
"서울시",구로구,개봉3동,587,2267,108,4234,70
"서울시",구로구,오류1동,676,4262,255,1699,35
"서울시",구로구,오류2동,529,9695,1694,2023,44
"서울시",구로구,수궁동,334,1510,3213,3738,45
"서울시",구로구,가리봉동,997,114,104,1290,46
"서울시",구로구,구로2동,2672,1962,121,2307,121
"서울시",구로구,개봉1동,1285,6071,342,3209,60
"서울시",구로구,항동,31,5426,523,192,X
"서울시",금천구,가산동,625,3027,193,2280,75
"서울시",금천구,독산1동,483,10364,48,2063,80
"서울시",금천구,독산2동,1355,235,241,3048,52
"서울시",금천구,독산3동,1322,1560,305,3705,75
"서울시",금천구,독산4동,1031,449,163,2263,40
"서울시",금천구,시흥1동,1500,4903,309,3379,90
"서울시",금천구,시흥2동,115,7535,16,301,14
"서울시",금천구,시흥3동,162,425,1984,1487,19
"서울시",금천구,시흥4동,926,1610,453,2960,27
"서울시",금천구,시흥5동,1288,1581,202,2373,63
"서울시",영등포구,여의동,X,10200,X,X,X
"서울시",영등포구,당산1동,799,4083,X,762,125
"서울시",영등포구,당산2동,330,8920,23,1219,71
"서울시",영등포구,양평1동,659,3011,45,445,69
"서울시",영등포구,양평2동,271,4652,155,1959,78
"서울시",영등포구,신길1동,1518,1327,137,1246,52
"서울시",영등포구,신길3동,1136,3172,X,391,40
"서울시",영등포구,신길4동,624,2690,X,390,21
"서울시",영등포구,신길5동,798,610,146,718,29
"서울시",영등포구,신길6동,786,3414,174,604,65
"서울시",영등포구,신길7동,238,6182,37,206,27
"서울시",영등포구,대림1동,1094,2142,143,607,66
"서울시",영등포구,대림2동,1470,1529,246,910,86
